CASE, TIMESTAMP, ACTIVITY, ID1, TSUB1, PRICE1, QTY1, ID2, TSUB2, PRICE2, QTY2
201701021,18-02-2019T05:06:24.642,new buy order,00d0Phn2SzPq,18-02-2019T05:06:24.636000,10,2000
201701021,18-02-2019T05:06:24.650,submit buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,2000
201701021,18-02-2019T05:06:24.654,new buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,2000
201701021,18-02-2019T05:06:24.660,submit buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,2000
201701021,18-02-2019T05:06:24.663,new buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,2000
201701021,18-02-2019T05:06:24.677,submit buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,2000
201701021,18-02-2019T05:06:24.679,new buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,2000
201701021,18-02-2019T05:06:26.700,submit buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,1
201701021,18-02-2019T05:06:26.700,new buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,1
201701021,18-02-2019T05:06:26.702,discard buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,0
201701021,18-02-2019T05:06:26.708,submit buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,1
201701021,18-02-2019T05:06:26.708,new buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,1
201701021,18-02-2019T05:06:26.709,discard buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,0
201701021,18-02-2019T05:06:26.714,submit buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,1
201701021,18-02-2019T05:06:26.714,new buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,1
201701021,18-02-2019T05:06:26.716,discard buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,0
201701021,18-02-2019T05:06:26.721,submit buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,1
201701021,18-02-2019T05:06:26.721,new buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,1
201701021,18-02-2019T05:06:26.722,discard buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,0
201701021,18-02-2019T05:06:29.678,discard buy order,00d0Phn2SzPq,18-02-2019T05:06:24.636000,10,0
201701021,18-02-2019T05:06:29.678,discard buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,0
201701021,18-02-2019T05:06:29.678,discard buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,0
201701021,18-02-2019T05:06:29.678,discard buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,0
201701021,18-02-2019T05:06:33.792,submit sell order,00d0Phn2SzQN,18-02-2019T05:06:33.792000,10,1666
201701021,18-02-2019T05:06:33.793,new sell order,00d0Phn2SzQN,18-02-2019T05:06:33.792000,10,1666
