CASE, TIMESTAMP, ACTIVITY, ID1, TSUB1, PRICE1, QTY1, ID2, TSUB2, PRICE2, QTY2
5169112,18-02-2019T03:00:23.804000,submit buy order,00d0Phn2Svpv,18-02-2019T03:00:23.804000,105,100,,,,
5169112,18-02-2019T03:00:23.805773,new buy order,00d0Phn2Svpv,18-02-2019T03:00:23.804000,105,100,,,,
5169112,18-02-2019T03:00:23.817000,submit sell order,00d0Phn2Svpw,18-02-2019T03:00:23.817000,105,100,,,,
5169112,18-02-2019T03:00:23.818479,new sell order,00d0Phn2Svpw,18-02-2019T03:00:23.817000,105,100,,,,
5169112,18-02-2019T03:01:24.280289,trade1,00d0Phn2Svpw,18-02-2019T03:00:23.817000,105,0,00d0Phn2Svpv,18-02-2019T03:00:23.804000,105,0
5169113,18-02-2019T03:01:32.697000,submit buy order,00d0Phn2SwNq,18-02-2019T03:01:32.697000,105,100,,,,
5169113,18-02-2019T03:01:32.698602,new buy order,00d0Phn2SwNq,18-02-2019T03:01:32.697000,105,100,,,,
5169113,18-02-2019T03:01:32.708000,submit sell order,00d0Phn2SwNr,18-02-2019T03:01:32.708000,105,100,,,,
5169113,18-02-2019T03:01:32.709231,new sell order,00d0Phn2SwNr,18-02-2019T03:01:32.708000,105,100,,,,
5169113,18-02-2019T03:02:34.679819,trade1,00d0Phn2SwNq,18-02-2019T03:01:32.697000,105,0,00d0Phn2SwNr,18-02-2019T03:01:32.708000,105,0
201701021,18-02-2019T05:05:44.541000,submit buy order,00d0Phn2SzMt,18-02-2019T05:05:44.541000,12,10,,,,
201701021,18-02-2019T05:05:44.544740,new buy order,00d0Phn2SzMt,18-02-2019T05:05:44.541000,12,10,,,,
201701021,18-02-2019T05:05:44.554000,submit sell order,00d0Phn2SzMu,18-02-2019T05:05:44.554000,12,10,,,,
201701021,18-02-2019T05:05:44.554000,new sell order,00d0Phn2SzMu,18-02-2019T05:05:44.554000,12,10,,,,
201701021,18-02-2019T05:05:44.555729,trade1,00d0Phn2SzMu,18-02-2019T05:05:44.554000,12,0,00d0Phn2SzMt,18-02-2019T05:05:44.541000,12,0
201701021,18-02-2019T05:06:24.636000,submit buy order,00d0Phn2SzPq,18-02-2019T05:06:24.636000,10,2000,,,,
201701021,18-02-2019T05:06:24.642495,new buy order,00d0Phn2SzPq,18-02-2019T05:06:24.636000,10,2000,,,,
201701021,18-02-2019T05:06:24.650000,submit buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,2000,,,,
201701021,18-02-2019T05:06:24.654161,new buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,2000,,,,
201701021,18-02-2019T05:06:24.660000,submit buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,2000,,,,
201701021,18-02-2019T05:06:24.663827,new buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,2000,,,,
201701021,18-02-2019T05:06:24.677000,submit buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,2000,,,,
201701021,18-02-2019T05:06:24.679804,new buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,2000,,,,
201701021,18-02-2019T05:06:26.700000,submit buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,1,,,,
201701021,18-02-2019T05:06:26.700000,new buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,1,,,,
201701021,18-02-2019T05:06:26.702156,discard buy order,00d0Phn2SzPu,18-02-2019T05:06:26.700000,1,0,,,,
201701021,18-02-2019T05:06:26.708000,submit buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,1,,,,
201701021,18-02-2019T05:06:26.708000,new buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,1,,,,
201701021,18-02-2019T05:06:26.709645,discard buy order,00d0Phn2SzPv,18-02-2019T05:06:26.708000,1,0,,,,
201701021,18-02-2019T05:06:26.714000,submit buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,1,,,,
201701021,18-02-2019T05:06:26.714000,new buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,1,,,,
201701021,18-02-2019T05:06:26.716013,discard buy order,00d0Phn2SzPw,18-02-2019T05:06:26.714000,1,0,,,,
201701021,18-02-2019T05:06:26.721000,submit buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,1,,,,
201701021,18-02-2019T05:06:26.721000,new buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,1,,,,
201701021,18-02-2019T05:06:26.722012,discard buy order,00d0Phn2SzPx,18-02-2019T05:06:26.721000,1,0,,,,
201701021,18-02-2019T05:06:29.678671,discard buy order,00d0Phn2SzPq,18-02-2019T05:06:24.636000,10,0,,,,
201701021,18-02-2019T05:06:29.678671,discard buy order,00d0Phn2SzPr,18-02-2019T05:06:24.650000,10,0,,,,
201701021,18-02-2019T05:06:29.678671,discard buy order,00d0Phn2SzPs,18-02-2019T05:06:24.660000,10,0,,,,
201701021,18-02-2019T05:06:29.678671,discard buy order,00d0Phn2SzPt,18-02-2019T05:06:24.677000,10,0,,,,
201701021,18-02-2019T05:06:33.792000,submit sell order,00d0Phn2SzQN,18-02-2019T05:06:33.792000,10,1666,,,,
201701021,18-02-2019T05:06:33.793637,new sell order,00d0Phn2SzQN,18-02-2019T05:06:33.792000,10,1666,,,,
201701021,18-02-2019T05:06:33.800000,submit sell order,00d0Phn2SzQO,18-02-2019T05:06:33.800000,10,1666,,,,
201701021,18-02-2019T05:06:33.801581,new sell order,00d0Phn2SzQO,18-02-2019T05:06:33.800000,10,1666,,,,
201701021,18-02-2019T05:06:33.807000,submit sell order,00d0Phn2SzQP,18-02-2019T05:06:33.807000,10,1666,,,,
201701021,18-02-2019T05:06:33.808388,new sell order,00d0Phn2SzQP,18-02-2019T05:06:33.807000,10,1666,,,,
201701021,18-02-2019T05:06:33.814000,submit sell order,00d0Phn2SzQQ,18-02-2019T05:06:33.814000,10,1666,,,,
201701021,18-02-2019T05:06:33.815801,new sell order,00d0Phn2SzQQ,18-02-2019T05:06:33.814000,10,1666,,,,
201701021,18-02-2019T05:06:35.843000,submit sell order,00d0Phn2SzQR,18-02-2019T05:06:35.843000,10,1,,,,
201701021,18-02-2019T05:06:35.843000,new sell order,00d0Phn2SzQR,18-02-2019T05:06:35.843000,10,1,,,,
201701021,18-02-2019T05:06:35.844963,discard sell order,00d0Phn2SzQR,18-02-2019T05:06:35.843000,10,0,,,,
201701021,18-02-2019T05:06:35.849000,submit sell order,00d0Phn2SzQS,18-02-2019T05:06:35.849000,10,1,,,,
201701021,18-02-2019T05:06:35.849000,new sell order,00d0Phn2SzQS,18-02-2019T05:06:35.849000,10,1,,,,
201701021,18-02-2019T05:06:35.851489,discard sell order,00d0Phn2SzQS,18-02-2019T05:06:35.849000,10,0,,,,
201701021,18-02-2019T05:06:35.856000,submit sell order,00d0Phn2SzQT,18-02-2019T05:06:35.856000,10,1,,,,
201701021,18-02-2019T05:06:35.856000,new sell order,00d0Phn2SzQT,18-02-2019T05:06:35.856000,10,1,,,,
201701021,18-02-2019T05:06:35.857389,discard sell order,00d0Phn2SzQT,18-02-2019T05:06:35.856000,10,0,,,,
201701021,18-02-2019T05:06:35.862000,submit sell order,00d0Phn2SzQU,18-02-2019T05:06:35.862000,10,1,,,,
201701021,18-02-2019T05:06:35.862000,new sell order,00d0Phn2SzQU,18-02-2019T05:06:35.862000,10,1,,,,
201701021,18-02-2019T05:06:35.863341,discard sell order,00d0Phn2SzQU,18-02-2019T05:06:35.862000,10,0,,,,
201701021,18-02-2019T05:06:38.803958,discard sell order,00d0Phn2SzQN,18-02-2019T05:06:33.792000,10,0,,,,
201701021,18-02-2019T05:06:38.803958,discard sell order,00d0Phn2SzQO,18-02-2019T05:06:33.800000,10,0,,,,
201701021,18-02-2019T05:06:38.803958,discard sell order,00d0Phn2SzQP,18-02-2019T05:06:33.807000,10,0,,,,
201701021,18-02-2019T05:06:38.803958,discard sell order,00d0Phn2SzQQ,18-02-2019T05:06:33.814000,10,0,,,,
201701023,18-02-2019T05:06:42.926000,submit buy order,00d0Phn2SzQs,18-02-2019T05:06:42.926000,12,10,,,,
201701023,18-02-2019T05:06:42.927517,new buy order,00d0Phn2SzQs,18-02-2019T05:06:42.926000,12,10,,,,
201701023,18-02-2019T05:06:42.938000,submit sell order,00d0Phn2SzQt,18-02-2019T05:06:42.938000,12,10,,,,
201701023,18-02-2019T05:06:42.938000,new sell order,00d0Phn2SzQt,18-02-2019T05:06:42.938000,12,10,,,,
201701023,18-02-2019T05:06:42.939353,trade1,00d0Phn2SzQs,18-02-2019T05:06:42.926000,12,0,00d0Phn2SzQt,18-02-2019T05:06:42.938000,12,0
201701023,18-02-2019T05:07:22.973000,submit buy order,00d0Phn2SzSr,18-02-2019T05:07:22.973000,10,2000,,,,
201701023,18-02-2019T05:07:22.975010,new buy order,00d0Phn2SzSr,18-02-2019T05:07:22.973000,10,2000,,,,
201701023,18-02-2019T05:07:22.981000,submit buy order,00d0Phn2SzSs,18-02-2019T05:07:22.981000,10,2000,,,,
201701023,18-02-2019T05:07:22.982672,new buy order,00d0Phn2SzSs,18-02-2019T05:07:22.981000,10,2000,,,,
201701023,18-02-2019T05:07:22.988000,submit buy order,00d0Phn2SzSt,18-02-2019T05:07:22.988000,10,2000,,,,
201701023,18-02-2019T05:07:22.989306,new buy order,00d0Phn2SzSt,18-02-2019T05:07:22.988000,10,2000,,,,
201701023,18-02-2019T05:07:22.996000,submit buy order,00d0Phn2SzSu,18-02-2019T05:07:22.996000,10,2000,,,,
201701023,18-02-2019T05:07:22.996967,new buy order,00d0Phn2SzSu,18-02-2019T05:07:22.996000,10,2000,,,,
201701023,18-02-2019T05:07:25.010000,submit buy order,00d0Phn2SzSv,18-02-2019T05:07:25.010000,1,1,,,,
201701023,18-02-2019T05:07:25.010000,new buy order,00d0Phn2SzSv,18-02-2019T05:07:25.010000,1,1,,,,
201701023,18-02-2019T05:07:25.011963,discard buy order,00d0Phn2SzSv,18-02-2019T05:07:25.010000,1,0,,,,
201701023,18-02-2019T05:07:25.017000,submit buy order,00d0Phn2SzSw,18-02-2019T05:07:25.017000,1,1,,,,
201701023,18-02-2019T05:07:25.017000,new buy order,00d0Phn2SzSw,18-02-2019T05:07:25.017000,1,1,,,,
201701023,18-02-2019T05:07:25.018266,discard buy order,00d0Phn2SzSw,18-02-2019T05:07:25.017000,1,0,,,,
201701023,18-02-2019T05:07:25.024000,submit buy order,00d0Phn2SzSx,18-02-2019T05:07:25.024000,1,1,,,,
201701023,18-02-2019T05:07:25.024000,new buy order,00d0Phn2SzSx,18-02-2019T05:07:25.024000,1,1,,,,
201701023,18-02-2019T05:07:25.025640,discard buy order,00d0Phn2SzSx,18-02-2019T05:07:25.024000,1,0,,,,
201701023,18-02-2019T05:07:25.030000,submit buy order,00d0Phn2SzSy,18-02-2019T05:07:25.030000,1,1,,,,
201701023,18-02-2019T05:07:25.030000,new buy order,00d0Phn2SzSy,18-02-2019T05:07:25.030000,1,1,,,,
201701023,18-02-2019T05:07:25.030628,discard buy order,00d0Phn2SzSy,18-02-2019T05:07:25.030000,1,0,,,,
201701023,18-02-2019T05:07:27.965235,discard buy order,00d0Phn2SzSr,18-02-2019T05:07:22.973000,10,0,,,,
201701023,18-02-2019T05:07:27.965235,discard buy order,00d0Phn2SzSs,18-02-2019T05:07:22.981000,10,0,,,,
201701023,18-02-2019T05:07:27.965235,discard buy order,00d0Phn2SzSt,18-02-2019T05:07:22.988000,10,0,,,,
201701023,18-02-2019T05:07:27.965235,discard buy order,00d0Phn2SzSu,18-02-2019T05:07:22.996000,10,0,,,,
201701023,18-02-2019T05:07:32.074000,submit sell order,00d0Phn2SzTJ,18-02-2019T05:07:32.074000,10,1666,,,,
201701023,18-02-2019T05:07:32.076008,new sell order,00d0Phn2SzTJ,18-02-2019T05:07:32.074000,10,1666,,,,
201701023,18-02-2019T05:07:32.090000,submit sell order,00d0Phn2SzTK,18-02-2019T05:07:32.090000,10,1666,,,,
201701023,18-02-2019T05:07:32.091573,new sell order,00d0Phn2SzTK,18-02-2019T05:07:32.090000,10,1666,,,,
201701023,18-02-2019T05:07:32.099000,submit sell order,00d0Phn2SzTM,18-02-2019T05:07:32.099000,10,1666,,,,
201701023,18-02-2019T05:07:32.099899,new sell order,00d0Phn2SzTM,18-02-2019T05:07:32.099000,10,1666,,,,
201701023,18-02-2019T05:07:32.108000,submit sell order,00d0Phn2SzTO,18-02-2019T05:07:32.108000,10,1666,,,,
201701023,18-02-2019T05:07:32.109695,new sell order,00d0Phn2SzTO,18-02-2019T05:07:32.108000,10,1666,,,,
201701023,18-02-2019T05:07:34.133000,submit sell order,00d0Phn2SzTn,18-02-2019T05:07:34.133000,10,1,,,,
201701023,18-02-2019T05:07:34.133000,new sell order,00d0Phn2SzTn,18-02-2019T05:07:34.133000,10,1,,,,
201701023,18-02-2019T05:07:34.134344,discard sell order,00d0Phn2SzTn,18-02-2019T05:07:34.133000,10,0,,,,
201701023,18-02-2019T05:07:34.141000,submit sell order,00d0Phn2SzTo,18-02-2019T05:07:34.141000,10,1,,,,
201701023,18-02-2019T05:07:34.141000,new sell order,00d0Phn2SzTo,18-02-2019T05:07:34.141000,10,1,,,,
201701023,18-02-2019T05:07:34.142244,discard sell order,00d0Phn2SzTo,18-02-2019T05:07:34.141000,10,0,,,,
201701023,18-02-2019T05:07:34.147000,submit sell order,00d0Phn2SzTp,18-02-2019T05:07:34.147000,10,1,,,,
201701023,18-02-2019T05:07:34.147000,new sell order,00d0Phn2SzTp,18-02-2019T05:07:34.147000,10,1,,,,
201701023,18-02-2019T05:07:34.148899,discard sell order,00d0Phn2SzTp,18-02-2019T05:07:34.147000,10,0,,,,
201701023,18-02-2019T05:07:34.153000,submit sell order,00d0Phn2SzTr,18-02-2019T05:07:34.153000,10,1,,,,
201701023,18-02-2019T05:07:34.153000,new sell order,00d0Phn2SzTr,18-02-2019T05:07:34.153000,10,1,,,,
201701023,18-02-2019T05:07:34.159027,discard sell order,00d0Phn2SzTr,18-02-2019T05:07:34.153000,10,0,,,,
201701023,18-02-2019T05:07:37.097900,discard sell order,00d0Phn2SzTJ,18-02-2019T05:07:32.074000,10,0,,,,
201701023,18-02-2019T05:07:37.097900,discard sell order,00d0Phn2SzTK,18-02-2019T05:07:32.090000,10,0,,,,
201701023,18-02-2019T05:07:37.097900,discard sell order,00d0Phn2SzTM,18-02-2019T05:07:32.099000,10,0,,,,
201701023,18-02-2019T05:07:37.097900,discard sell order,00d0Phn2SzTO,18-02-2019T05:07:32.108000,10,0,,,,
201701025,18-02-2019T05:07:41.210000,submit buy order,00d0Phn2SzUJ,18-02-2019T05:07:41.210000,12,10,,,,
201701025,18-02-2019T05:07:41.211836,new buy order,00d0Phn2SzUJ,18-02-2019T05:07:41.210000,12,10,,,,
201701025,18-02-2019T05:07:41.222000,submit sell order,00d0Phn2SzUK,18-02-2019T05:07:41.222000,12,10,,,,
201701025,18-02-2019T05:07:41.222000,new sell order,00d0Phn2SzUK,18-02-2019T05:07:41.222000,12,10,,,,
201701025,18-02-2019T05:07:41.223122,trade1,00d0Phn2SzUK,18-02-2019T05:07:41.222000,12,0,00d0Phn2SzUJ,18-02-2019T05:07:41.210000,12,0
201701025,18-02-2019T05:08:21.261000,submit buy order,00d0Phn2SzWo,18-02-2019T05:08:21.261000,10,2000,,,,
201701025,18-02-2019T05:08:21.263085,new buy order,00d0Phn2SzWo,18-02-2019T05:08:21.261000,10,2000,,,,
201701025,18-02-2019T05:08:21.270000,submit buy order,00d0Phn2SzWp,18-02-2019T05:08:21.270000,10,2000,,,,
201701025,18-02-2019T05:08:21.275135,new buy order,00d0Phn2SzWp,18-02-2019T05:08:21.270000,10,2000,,,,
201701025,18-02-2019T05:08:21.281000,submit buy order,00d0Phn2SzWq,18-02-2019T05:08:21.281000,10,2000,,,,
201701025,18-02-2019T05:08:21.281890,new buy order,00d0Phn2SzWq,18-02-2019T05:08:21.281000,10,2000,,,,
201701025,18-02-2019T05:08:21.287000,submit buy order,00d0Phn2SzWr,18-02-2019T05:08:21.287000,10,2000,,,,
201701025,18-02-2019T05:08:21.288742,new buy order,00d0Phn2SzWr,18-02-2019T05:08:21.287000,10,2000,,,,
201701025,18-02-2019T05:08:23.306000,submit buy order,00d0Phn2SzWs,18-02-2019T05:08:23.306000,1,1,,,,
201701025,18-02-2019T05:08:23.306000,new buy order,00d0Phn2SzWs,18-02-2019T05:08:23.306000,1,1,,,,
201701025,18-02-2019T05:08:23.307544,discard buy order,00d0Phn2SzWs,18-02-2019T05:08:23.306000,1,0,,,,
201701025,18-02-2019T05:08:23.312000,submit buy order,00d0Phn2SzWt,18-02-2019T05:08:23.312000,1,1,,,,
201701025,18-02-2019T05:08:23.312000,new buy order,00d0Phn2SzWt,18-02-2019T05:08:23.312000,1,1,,,,
201701025,18-02-2019T05:08:23.313338,discard buy order,00d0Phn2SzWt,18-02-2019T05:08:23.312000,1,0,,,,
201701025,18-02-2019T05:08:23.321000,submit buy order,00d0Phn2SzWu,18-02-2019T05:08:23.321000,1,1,,,,
201701025,18-02-2019T05:08:23.321000,new buy order,00d0Phn2SzWu,18-02-2019T05:08:23.321000,1,1,,,,
201701025,18-02-2019T05:08:23.322621,discard buy order,00d0Phn2SzWu,18-02-2019T05:08:23.321000,1,0,,,,
201701025,18-02-2019T05:08:23.328000,submit buy order,00d0Phn2SzWv,18-02-2019T05:08:23.328000,1,1,,,,
201701025,18-02-2019T05:08:23.328000,new buy order,00d0Phn2SzWv,18-02-2019T05:08:23.328000,1,1,,,,
201701025,18-02-2019T05:08:23.330098,discard buy order,00d0Phn2SzWv,18-02-2019T05:08:23.328000,1,0,,,,
201701025,18-02-2019T05:08:26.270496,discard buy order,00d0Phn2SzWo,18-02-2019T05:08:21.261000,10,0,,,,
201701025,18-02-2019T05:08:26.270496,discard buy order,00d0Phn2SzWp,18-02-2019T05:08:21.270000,10,0,,,,
201701025,18-02-2019T05:08:26.270496,discard buy order,00d0Phn2SzWq,18-02-2019T05:08:21.281000,10,0,,,,
201701025,18-02-2019T05:08:26.270496,discard buy order,00d0Phn2SzWr,18-02-2019T05:08:21.287000,10,0,,,,
201701025,18-02-2019T05:08:30.412000,submit sell order,00d0Phn2SzXR,18-02-2019T05:08:30.412000,10,1666,,,,
201701025,18-02-2019T05:08:30.413734,new sell order,00d0Phn2SzXR,18-02-2019T05:08:30.412000,10,1666,,,,
201701025,18-02-2019T05:08:30.419000,submit sell order,00d0Phn2SzXS,18-02-2019T05:08:30.419000,10,1666,,,,
201701025,18-02-2019T05:08:30.420282,new sell order,00d0Phn2SzXS,18-02-2019T05:08:30.419000,10,1666,,,,
201701025,18-02-2019T05:08:30.426000,submit sell order,00d0Phn2SzXT,18-02-2019T05:08:30.426000,10,1666,,,,
201701025,18-02-2019T05:08:30.427376,new sell order,00d0Phn2SzXT,18-02-2019T05:08:30.426000,10,1666,,,,
201701025,18-02-2019T05:08:30.433000,submit sell order,00d0Phn2SzXU,18-02-2019T05:08:30.433000,10,1666,,,,
201701025,18-02-2019T05:08:30.434529,new sell order,00d0Phn2SzXU,18-02-2019T05:08:30.433000,10,1666,,,,
201701025,18-02-2019T05:08:32.450000,submit sell order,00d0Phn2SzXY,18-02-2019T05:08:32.450000,10,1,,,,
201701025,18-02-2019T05:08:32.450000,new sell order,00d0Phn2SzXY,18-02-2019T05:08:32.450000,10,1,,,,
201701025,18-02-2019T05:08:32.454087,discard sell order,00d0Phn2SzXY,18-02-2019T05:08:32.450000,10,0,,,,
201701025,18-02-2019T05:08:32.459000,submit sell order,00d0Phn2SzXZ,18-02-2019T05:08:32.459000,10,1,,,,
201701025,18-02-2019T05:08:32.459000,new sell order,00d0Phn2SzXZ,18-02-2019T05:08:32.459000,10,1,,,,
201701025,18-02-2019T05:08:32.461222,discard sell order,00d0Phn2SzXZ,18-02-2019T05:08:32.459000,10,0,,,,
201701025,18-02-2019T05:08:32.468000,submit sell order,00d0Phn2SzXa,18-02-2019T05:08:32.468000,10,1,,,,
201701025,18-02-2019T05:08:32.468000,new sell order,00d0Phn2SzXa,18-02-2019T05:08:32.468000,10,1,,,,
201701025,18-02-2019T05:08:32.469859,discard sell order,00d0Phn2SzXa,18-02-2019T05:08:32.468000,10,0,,,,
201701025,18-02-2019T05:08:32.474000,submit sell order,00d0Phn2SzXb,18-02-2019T05:08:32.474000,10,1,,,,
201701025,18-02-2019T05:08:32.474000,new sell order,00d0Phn2SzXb,18-02-2019T05:08:32.474000,10,1,,,,
201701025,18-02-2019T05:08:32.474992,discard sell order,00d0Phn2SzXb,18-02-2019T05:08:32.474000,10,0,,,,
201701025,18-02-2019T05:08:35.412387,discard sell order,00d0Phn2SzXR,18-02-2019T05:08:30.412000,10,0,,,,
201701025,18-02-2019T05:08:35.412387,discard sell order,00d0Phn2SzXS,18-02-2019T05:08:30.419000,10,0,,,,
201701025,18-02-2019T05:08:35.412387,discard sell order,00d0Phn2SzXT,18-02-2019T05:08:30.426000,10,0,,,,
201701025,18-02-2019T05:08:35.412387,discard sell order,00d0Phn2SzXU,18-02-2019T05:08:30.433000,10,0,,,,
201701027,18-02-2019T05:08:39.543000,submit buy order,00d0Phn2SzY4,18-02-2019T05:08:39.543000,12,10,,,,
201701027,18-02-2019T05:08:39.545146,new buy order,00d0Phn2SzY4,18-02-2019T05:08:39.543000,12,10,,,,
201701027,18-02-2019T05:08:39.559000,submit sell order,00d0Phn2SzY5,18-02-2019T05:08:39.559000,12,10,,,,
201701027,18-02-2019T05:08:39.559000,new sell order,00d0Phn2SzY5,18-02-2019T05:08:39.559000,12,10,,,,
201701027,18-02-2019T05:08:39.559971,trade1,00d0Phn2SzY5,18-02-2019T05:08:39.559000,12,0,00d0Phn2SzY4,18-02-2019T05:08:39.543000,12,0
201701027,18-02-2019T05:09:19.609000,submit buy order,00d0Phn2SzaP,18-02-2019T05:09:19.609000,10,2000,,,,
201701027,18-02-2019T05:09:19.610558,new buy order,00d0Phn2SzaP,18-02-2019T05:09:19.609000,10,2000,,,,
201701027,18-02-2019T05:09:19.621000,submit buy order,00d0Phn2SzaQ,18-02-2019T05:09:19.621000,10,2000,,,,
201701027,18-02-2019T05:09:19.622427,new buy order,00d0Phn2SzaQ,18-02-2019T05:09:19.621000,10,2000,,,,
201701027,18-02-2019T05:09:19.629000,submit buy order,00d0Phn2SzaR,18-02-2019T05:09:19.629000,10,2000,,,,
201701027,18-02-2019T05:09:19.630398,new buy order,00d0Phn2SzaR,18-02-2019T05:09:19.629000,10,2000,,,,
201701027,18-02-2019T05:09:19.636000,submit buy order,00d0Phn2SzaS,18-02-2019T05:09:19.636000,10,2000,,,,
201701027,18-02-2019T05:09:19.637778,new buy order,00d0Phn2SzaS,18-02-2019T05:09:19.636000,10,2000,,,,
201701027,18-02-2019T05:09:21.651000,submit buy order,00d0Phn2SzaT,18-02-2019T05:09:21.651000,1,1,,,,
201701027,18-02-2019T05:09:21.651000,new buy order,00d0Phn2SzaT,18-02-2019T05:09:21.651000,1,1,,,,
201701027,18-02-2019T05:09:21.652474,discard buy order,00d0Phn2SzaT,18-02-2019T05:09:21.651000,1,0,,,,
201701027,18-02-2019T05:09:21.657000,submit buy order,00d0Phn2SzaU,18-02-2019T05:09:21.657000,1,1,,,,
201701027,18-02-2019T05:09:21.657000,new buy order,00d0Phn2SzaU,18-02-2019T05:09:21.657000,1,1,,,,
201701027,18-02-2019T05:09:21.657856,discard buy order,00d0Phn2SzaU,18-02-2019T05:09:21.657000,1,0,,,,
201701027,18-02-2019T05:09:21.662000,submit buy order,00d0Phn2SzaV,18-02-2019T05:09:21.662000,1,1,,,,
201701027,18-02-2019T05:09:21.662000,new buy order,00d0Phn2SzaV,18-02-2019T05:09:21.662000,1,1,,,,
201701027,18-02-2019T05:09:21.663093,discard buy order,00d0Phn2SzaV,18-02-2019T05:09:21.662000,1,0,,,,
201701027,18-02-2019T05:09:21.732000,submit buy order,00d0Phn2SzaX,18-02-2019T05:09:21.732000,1,1,,,,
201701027,18-02-2019T05:09:21.732000,new buy order,00d0Phn2SzaX,18-02-2019T05:09:21.732000,1,1,,,,
201701027,18-02-2019T05:09:21.735590,discard buy order,00d0Phn2SzaX,18-02-2019T05:09:21.732000,1,0,,,,
201701027,18-02-2019T05:09:24.680266,discard buy order,00d0Phn2SzaP,18-02-2019T05:09:19.609000,10,0,,,,
201701027,18-02-2019T05:09:24.680266,discard buy order,00d0Phn2SzaQ,18-02-2019T05:09:19.621000,10,0,,,,
201701027,18-02-2019T05:09:24.680266,discard buy order,00d0Phn2SzaR,18-02-2019T05:09:19.629000,10,0,,,,
201701027,18-02-2019T05:09:24.680266,discard buy order,00d0Phn2SzaS,18-02-2019T05:09:19.636000,10,0,,,,
201701027,18-02-2019T05:09:28.825000,submit sell order,00d0Phn2Szak,18-02-2019T05:09:28.825000,10,1666,,,,
201701027,18-02-2019T05:09:28.826393,new sell order,00d0Phn2Szak,18-02-2019T05:09:28.825000,10,1666,,,,
201701027,18-02-2019T05:09:28.832000,submit sell order,00d0Phn2Szal,18-02-2019T05:09:28.832000,10,1666,,,,
201701027,18-02-2019T05:09:28.833379,new sell order,00d0Phn2Szal,18-02-2019T05:09:28.832000,10,1666,,,,
201701027,18-02-2019T05:09:28.841000,submit sell order,00d0Phn2Szam,18-02-2019T05:09:28.841000,10,1666,,,,
201701027,18-02-2019T05:09:28.842598,new sell order,00d0Phn2Szam,18-02-2019T05:09:28.841000,10,1666,,,,
201701027,18-02-2019T05:09:28.857000,submit sell order,00d0Phn2Szan,18-02-2019T05:09:28.857000,10,1666,,,,
201701027,18-02-2019T05:09:28.857847,new sell order,00d0Phn2Szan,18-02-2019T05:09:28.857000,10,1666,,,,
201701027,18-02-2019T05:09:30.887000,submit sell order,00d0Phn2SzbH,18-02-2019T05:09:30.887000,10,1,,,,
201701027,18-02-2019T05:09:30.887000,new sell order,00d0Phn2SzbH,18-02-2019T05:09:30.887000,10,1,,,,
201701027,18-02-2019T05:09:30.888041,discard sell order,00d0Phn2SzbH,18-02-2019T05:09:30.887000,10,0,,,,
201701027,18-02-2019T05:09:30.893000,submit sell order,00d0Phn2SzbI,18-02-2019T05:09:30.893000,10,1,,,,
201701027,18-02-2019T05:09:30.893000,new sell order,00d0Phn2SzbI,18-02-2019T05:09:30.893000,10,1,,,,
201701027,18-02-2019T05:09:30.895263,discard sell order,00d0Phn2SzbI,18-02-2019T05:09:30.893000,10,0,,,,
201701027,18-02-2019T05:09:30.900000,submit sell order,00d0Phn2SzbJ,18-02-2019T05:09:30.900000,10,1,,,,
201701027,18-02-2019T05:09:30.900000,new sell order,00d0Phn2SzbJ,18-02-2019T05:09:30.900000,10,1,,,,
201701027,18-02-2019T05:09:30.900939,discard sell order,00d0Phn2SzbJ,18-02-2019T05:09:30.900000,10,0,,,,
201701027,18-02-2019T05:09:30.905000,submit sell order,00d0Phn2SzbK,18-02-2019T05:09:30.905000,10,1,,,,
201701027,18-02-2019T05:09:30.905000,new sell order,00d0Phn2SzbK,18-02-2019T05:09:30.905000,10,1,,,,
201701027,18-02-2019T05:09:30.905714,discard sell order,00d0Phn2SzbK,18-02-2019T05:09:30.905000,10,0,,,,
201701027,18-02-2019T05:09:33.847429,discard sell order,00d0Phn2Szak,18-02-2019T05:09:28.825000,10,0,,,,
201701027,18-02-2019T05:09:33.847429,discard sell order,00d0Phn2Szal,18-02-2019T05:09:28.832000,10,0,,,,
201701027,18-02-2019T05:09:33.847429,discard sell order,00d0Phn2Szam,18-02-2019T05:09:28.841000,10,0,,,,
201701027,18-02-2019T05:09:33.847429,discard sell order,00d0Phn2Szan,18-02-2019T05:09:28.857000,10,0,,,,
